Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
9237,31,0.0082,5.34,9800.0,1010.0,0.653,271.0,258.8,440.0,Zenkevich
9238,31,0.0082,5.34,9800.0,1010.0,0.623,216.0,269.88,412.0,Zenkevich
9239,31,0.0082,5.34,9800.0,1010.0,0.642,165.0,279.86,394.0,Zenkevich
9240,31,0.0082,5.34,9800.0,1010.0,0.65,112.0,289.86,377.0,Zenkevich
9241,31,0.0082,5.34,9800.0,1010.0,0.634,57.0,299.79,348.0,Zenkevich
9242,31,0.0082,5.34,9800.0,1010.0,0.636,22.0,305.84,336.0,Zenkevich
9243,31,0.0082,5.34,9800.0,1500.0,0.455,973.0,99.98,904.0,Zenkevich
9244,31,0.0082,5.34,9800.0,1500.0,0.45,940.0,107.84,881.0,Zenkevich
9245,31,0.0082,5.34,9800.0,1500.0,0.453,893.0,119.0,857.0,Zenkevich
9246,31,0.0082,5.34,9800.0,1500.0,0.469,812.0,138.13,822.0,Zenkevich
9247,31,0.0082,5.34,9800.0,1500.0,0.476,722.0,159.19,775.0,Zenkevich
9248,31,0.0082,5.34,9800.0,1500.0,0.486,638.0,178.58,735.0,Zenkevich
9249,31,0.0082,5.34,9800.0,1500.0,0.465,457.0,219.26,617.0,Zenkevich
9250,31,0.0082,5.34,9800.0,1500.0,0.466,368.0,238.53,567.0,Zenkevich
9251,31,0.0082,5.34,9800.0,1500.0,0.471,266.0,259.82,512.0,Zenkevich
9252,31,0.0082,5.34,9800.0,1500.0,0.462,216.0,269.88,477.0,Zenkevich
9253,31,0.0082,5.34,9800.0,1500.0,0.462,165.0,279.86,447.0,Zenkevich
9254,31,0.0082,5.34,9800.0,1500.0,0.466,117.0,288.94,424.0,Zenkevich
9255,31,0.0082,5.34,9800.0,1500.0,0.457,57.0,299.79,381.0,Zenkevich
9256,31,0.0082,5.34,9800.0,1500.0,0.454,22.0,305.84,358.0,Zenkevich
9257,31,0.0082,5.34,9800.0,1999.0,0.394,638.0,178.58,888.0,Zenkevich
9258,31,0.0082,5.34,9800.0,1999.0,0.394,598.0,187.72,858.0,Zenkevich
9259,31,0.0082,5.34,9800.0,1999.0,0.398,549.0,198.8,825.0,Zenkevich
9260,31,0.0082,5.34,9800.0,1999.0,0.402,457.0,219.26,760.0,Zenkevich
9261,31,0.0082,5.34,9800.0,1999.0,0.406,363.0,239.59,693.0,Zenkevich
9262,31,0.0082,5.34,9800.0,1999.0,0.396,266.0,259.82,609.0,Zenkevich
9263,31,0.0082,5.34,9800.0,1999.0,0.384,211.0,270.88,554.0,Zenkevich
9264,31,0.0082,5.34,9800.0,1999.0,0.379,165.0,279.86,514.0,Zenkevich
9265,31,0.0082,5.34,9800.0,1999.0,0.377,112.0,289.86,471.0,Zenkevich
9266,31,0.0082,5.34,9800.0,1999.0,0.37,57.0,299.79,421.0,Zenkevich
9267,31,0.0082,5.34,9800.0,1999.0,0.372,22.0,305.84,397.0,Zenkevich
9268,31,0.0082,6.0,9800.0,2767.0,0.35,401.0,231.45,818.0,Zenkevich
9269,31,0.0082,6.0,9800.0,2783.0,0.367,306.0,251.58,752.0,Zenkevich
9270,31,0.0082,6.0,9800.0,2778.0,0.362,266.0,259.82,708.0,Zenkevich
9271,31,0.0082,6.0,9800.0,2778.0,0.371,216.0,269.88,673.0,Zenkevich
9272,31,0.0082,6.0,9800.0,2762.0,0.379,165.0,279.86,631.0,Zenkevich
9273,31,0.0082,6.0,9800.0,2757.0,0.392,106.0,290.97,590.0,Zenkevich
9274,31,0.0082,6.0,9800.0,2757.0,0.392,57.0,299.79,543.0,Zenkevich
9275,31,0.0082,6.0,9800.0,2757.0,0.389,34.0,303.79,517.0,Zenkevich
9276,31,0.0085,1.8,9800.0,1645.0,0.336,401.0,231.45,1651.0,Zenkevich
9277,31,0.0085,1.8,9800.0,1655.0,0.359,301.0,252.62,1523.0,Zenkevich
9278,31,0.0085,1.8,9800.0,1655.0,0.356,306.0,251.58,1523.0,Zenkevich
9279,31,0.0085,1.8,9800.0,1650.0,0.417,103.0,291.52,1279.0,Zenkevich
9280,31,0.0085,1.8,9800.0,1655.0,0.375,216.0,269.88,1395.0,Zenkevich
9281,31,0.0085,1.8,9800.0,1655.0,0.416,101.0,291.89,1279.0,Zenkevich
9282,31,0.0085,1.8,9800.0,1660.0,0.432,51.0,300.85,1221.0,Zenkevich
9283,31,0.0108,3.0,9800.0,498.0,0.78,544.0,199.93,705.0,Zenkevich
9284,31,0.0108,3.0,9800.0,498.0,0.785,457.0,219.26,669.0,Zenkevich
9285,31,0.0108,3.0,9800.0,498.0,0.808,363.0,239.59,643.0,Zenkevich
9286,31,0.0108,3.0,9800.0,498.0,0.825,266.0,259.82,609.0,Zenkevich
9287,31,0.0108,3.0,9800.0,498.0,0.84,159.0,281.01,571.0,Zenkevich
9288,31,0.0108,3.0,9800.0,498.0,0.842,57.0,299.79,526.0,Zenkevich
9289,31,0.0108,3.0,9800.0,986.0,0.493,457.0,219.26,983.0,Zenkevich
9290,31,0.0108,3.0,9800.0,986.0,0.495,361.0,240.02,907.0,Zenkevich
9291,31,0.0108,3.0,9800.0,986.0,0.511,266.0,259.82,837.0,Zenkevich
9292,31,0.0108,3.0,9800.0,986.0,0.509,170.0,278.89,751.0,Zenkevich
9293,31,0.0108,3.0,9800.0,986.0,0.534,57.0,299.79,680.0,Zenkevich
9294,31,0.0108,3.0,9800.0,1514.0,0.361,457.0,219.26,1269.0,Zenkevich
9295,31,0.0108,3.0,9800.0,1514.0,0.357,366.0,238.95,1142.0,Zenkevich
9296,31,0.0108,3.0,9800.0,1517.0,0.387,266.0,259.82,1064.0,Zenkevich
9297,31,0.0108,3.0,9800.0,1517.0,0.399,165.0,279.86,949.0,Zenkevich
9298,31,0.0108,3.0,9800.0,1517.0,0.411,62.0,298.91,830.0,Zenkevich
9299,31,0.0108,3.0,9800.0,1993.0,0.328,159.0,281.01,1067.0,Zenkevich
9300,31,0.0108,3.0,9800.0,1993.0,0.35,57.0,299.79,936.0,Zenkevich
9301,31,0.0108,3.0,9800.0,1996.0,0.277,453.0,220.14,1468.0,Zenkevich
9302,31,0.0108,3.0,9800.0,1996.0,0.297,368.0,238.53,1367.0,Zenkevich
9303,31,0.0108,3.0,9800.0,2002.0,0.312,266.0,259.82,1221.0,Zenkevich
9304,31,0.0108,3.0,9800.0,2766.0,0.165,453.0,220.14,1665.0,Zenkevich
9305,31,0.0108,3.0,9800.0,2769.0,0.184,368.0,238.53,1522.0,Zenkevich
9306,31,0.0108,3.0,9800.0,2769.0,0.229,271.0,258.8,1430.0,Zenkevich
9307,31,0.0108,3.0,9800.0,2769.0,0.268,165.0,279.86,1299.0,Zenkevich
9308,31,0.0108,3.0,9800.0,2778.0,0.302,62.0,298.91,1152.0,Zenkevich
9309,31,0.0108,4.0,9800.0,1001.0,0.497,457.0,219.26,755.0,Zenkevich
9310,31,0.01075,4.0,9800.0,1010.0,0.525,363.0,239.59,718.0,Zenkevich
9311,31,0.01075,4.0,9800.0,1010.0,0.526,264.0,260.23,652.0,Zenkevich
9312,31,0.01075,4.0,9800.0,1010.0,0.545,165.0,279.86,603.0,Zenkevich
9313,31,0.01075,4.0,9800.0,1010.0,0.545,57.0,299.79,530.0,Zenkevich
9314,31,0.01075,4.0,9800.0,2017.0,0.321,457.0,219.26,1197.0,Zenkevich
9315,31,0.01075,4.0,9800.0,2017.0,0.34,363.0,239.59,1102.0,Zenkevich
9316,31,0.01075,4.0,9800.0,2008.0,0.342,261.0,260.84,965.0,Zenkevich
9317,31,0.01075,4.0,9800.0,2030.0,0.348,170.0,278.89,861.0,Zenkevich
9318,31,0.01075,4.0,9800.0,2030.0,0.345,62.0,298.91,710.0,Zenkevich
9319,31,0.01075,5.0,9800.0,1010.0,0.539,544.0,199.93,680.0,Zenkevich
9320,31,0.01075,5.0,9800.0,1010.0,0.532,457.0,219.26,629.0,Zenkevich
9321,31,0.01075,5.0,9800.0,1010.0,0.539,363.0,239.59,584.0,Zenkevich
9322,31,0.01075,5.0,9800.0,1010.0,0.54,266.0,259.82,532.0,Zenkevich
9323,31,0.01075,5.0,9800.0,1010.0,0.549,165.0,279.86,487.0,Zenkevich
9324,31,0.01075,5.0,9800.0,1010.0,0.555,62.0,298.91,433.0,Zenkevich
9325,31,0.01075,5.0,9800.0,2014.0,0.332,457.0,219.26,967.0,Zenkevich
9326,31,0.01075,5.0,9800.0,2014.0,0.344,368.0,238.53,890.0,Zenkevich
9327,31,0.01075,5.0,9800.0,2014.0,0.342,266.0,259.82,778.0,Zenkevich
9328,31,0.01075,5.0,9800.0,2014.0,0.35,165.0,279.86,681.0,Zenkevich
9329,31,0.01075,6.0,9800.0,499.0,0.893,457.0,219.26,367.0,Zenkevich
9330,31,0.01075,6.0,9800.0,499.0,0.891,359.0,240.44,345.0,Zenkevich
9331,31,0.01075,6.0,9800.0,499.0,0.921,271.0,258.8,334.0,Zenkevich
9332,31,0.01075,6.0,9800.0,499.0,0.932,165.0,279.86,315.0,Zenkevich
9333,31,0.01075,6.0,9800.0,499.0,0.92,62.0,298.91,288.0,Zenkevich
9334,31,0.01075,6.0,9800.0,1010.0,0.555,462.0,218.16,541.0,Zenkevich
9335,31,0.01075,6.0,9800.0,1010.0,0.556,363.0,239.59,497.0,Zenkevich
9336,31,0.01075,6.0,9800.0,1010.0,0.584,264.0,260.23,469.0,Zenkevich
9337,31,0.01075,6.0,9800.0,1010.0,0.579,165.0,279.86,423.0,Zenkevich
9338,31,0.01075,6.0,9800.0,1010.0,0.603,59.0,299.44,390.0,Zenkevich
9339,31,0.01075,6.0,9800.0,1528.0,0.384,726.0,158.26,840.0,Zenkevich
9340,31,0.01075,6.0,9800.0,1528.0,0.388,640.0,178.12,786.0,Zenkevich
9341,31,0.01075,6.0,9800.0,1528.0,0.388,549.0,198.8,725.0,Zenkevich
9342,31,0.01075,6.0,9800.0,1525.0,0.397,457.0,219.26,669.0,Zenkevich
9343,31,0.01075,6.0,9800.0,1522.0,0.408,363.0,239.59,616.0,Zenkevich
9344,31,0.01075,6.0,9800.0,1522.0,0.409,264.0,260.23,548.0,Zenkevich
9345,31,0.01075,6.0,9800.0,1522.0,0.414,167.0,279.47,489.0,Zenkevich
9346,31,0.01075,6.0,9800.0,1522.0,0.417,57.0,299.79,416.0,Zenkevich
9347,31,0.01075,6.0,9800.0,2030.0,0.363,368.0,238.53,772.0,Zenkevich
9348,31,0.01075,6.0,9800.0,2030.0,0.361,271.0,258.8,681.0,Zenkevich
9349,31,0.01075,6.0,9800.0,2020.0,0.37,165.0,279.86,594.0,Zenkevich
9350,31,0.01075,6.0,9800.0,2020.0,0.405,62.0,298.91,543.0,Zenkevich
9351,31,0.01075,6.0,9800.0,2770.0,0.329,266.0,259.82,873.0,Zenkevich
9352,31,0.01075,6.0,9800.0,2770.0,0.341,165.0,279.86,766.0,Zenkevich
9353,31,0.01075,6.0,9800.0,2770.0,0.358,57.0,299.79,661.0,Zenkevich
9354,31,0.01105,1.0,9800.0,962.0,0.137,982.0,97.83,3069.0,Zenkevich
9355,31,0.01105,1.0,9800.0,962.0,0.152,897.0,118.06,2898.0,Zenkevich
9356,31,0.01105,1.0,9800.0,962.0,0.152,817.0,136.96,2684.0,Zenkevich
9357,31,0.01105,1.0,9800.0,962.0,0.173,726.0,158.26,2520.0,Zenkevich
9358,31,0.01105,1.0,9800.0,962.0,0.18,638.0,178.58,2315.0,Zenkevich
9359,31,0.01105,1.0,9800.0,962.0,0.212,553.0,197.9,2205.0,Zenkevich
9360,31,0.01105,1.0,9800.0,962.0,0.254,457.0,219.26,2103.0,Zenkevich
9361,31,0.01105,1.0,9800.0,962.0,0.301,368.0,238.53,2034.0,Zenkevich
9362,31,0.01105,1.0,9800.0,962.0,0.341,261.0,260.84,1893.0,Zenkevich
9363,31,0.01105,1.0,9800.0,962.0,0.38,159.0,281.01,1765.0,Zenkevich
9364,31,0.01105,1.0,9800.0,962.0,0.421,62.0,298.91,1651.0,Zenkevich
9365,31,0.01105,1.0,9800.0,962.0,0.417,25.0,305.33,1533.0,Zenkevich
9366,31,0.0151,6.0,9800.0,519.0,0.784,982.0,97.83,667.0,Zenkevich
9367,31,0.0151,6.0,9800.0,519.0,0.806,897.0,118.06,650.0,Zenkevich
9368,31,0.0151,6.0,9800.0,519.0,0.809,812.0,138.13,624.0,Zenkevich
9369,31,0.0151,6.0,9800.0,519.0,0.817,726.0,158.26,598.0,Zenkevich
9370,31,0.0151,6.0,9800.0,519.0,0.829,638.0,178.58,575.0,Zenkevich
9371,31,0.0151,6.0,9800.0,519.0,0.838,549.0,198.8,552.0,Zenkevich
9372,31,0.0151,6.0,9800.0,519.0,0.844,457.0,219.26,525.0,Zenkevich
9373,31,0.0151,6.0,9800.0,519.0,0.849,363.0,239.59,496.0,Zenkevich
9374,31,0.0151,6.0,9800.0,519.0,0.861,266.0,259.82,471.0,Zenkevich
9375,31,0.0151,6.0,9800.0,519.0,0.871,165.0,279.86,443.0,Zenkevich
9376,31,0.0151,6.0,9800.0,519.0,0.868,57.0,299.79,405.0,Zenkevich
9377,31,0.0151,6.0,9800.0,770.0,0.562,638.0,178.58,676.0,Zenkevich
9378,31,0.0151,6.0,9800.0,770.0,0.571,549.0,198.8,639.0,Zenkevich
9379,31,0.0151,6.0,9800.0,770.0,0.584,457.0,219.26,603.0,Zenkevich
9380,31,0.0151,6.0,9800.0,770.0,0.588,363.0,239.59,561.0,Zenkevich
9381,31,0.0151,6.0,9800.0,770.0,0.601,266.0,259.82,524.0,Zenkevich
9382,31,0.0151,6.0,9800.0,770.0,0.611,165.0,279.86,481.0,Zenkevich
9383,31,0.0151,6.0,9800.0,770.0,0.63,57.0,299.79,440.0,Zenkevich
9384,31,0.0151,6.0,9800.0,1021.0,0.488,457.0,219.26,724.0,Zenkevich
9385,31,0.0151,6.0,9800.0,1023.0,0.491,363.0,239.59,667.0,Zenkevich
9386,31,0.0151,6.0,9800.0,1023.0,0.498,266.0,259.82,611.0,Zenkevich
9387,31,0.0151,6.0,9800.0,1023.0,0.499,165.0,279.86,547.0,Zenkevich
9388,31,0.0151,6.0,9800.0,1023.0,0.494,57.0,299.79,474.0,Zenkevich
9389,31,0.0151,6.0,9800.0,1443.0,0.409,266.0,259.82,753.0,Zenkevich
9390,31,0.0151,6.0,9800.0,1443.0,0.416,165.0,279.86,671.0,Zenkevich
9391,31,0.0151,6.0,9800.0,1420.0,0.426,57.0,299.79,575.0,Zenkevich
9392,31,0.0151,6.0,9800.0,1527.0,0.386,266.0,259.82,762.0,Zenkevich
9393,31,0.0151,6.0,9800.0,1549.0,0.378,216.0,269.88,718.0,Zenkevich
9394,31,0.00399,0.5,11760.0,4444.0,-0.12,1071.0,95.89,8113.0,Zenkevich
9395,31,0.00399,0.5,11760.0,4444.0,-0.101,987.0,115.9,7556.0,Zenkevich
9396,31,0.00399,0.5,11760.0,4444.0,-0.092,893.0,138.14,6832.0,Zenkevich
9397,31,0.00399,0.5,11760.0,4444.0,-0.073,807.0,158.29,6275.0,Zenkevich
9398,31,0.00399,0.5,11760.0,4444.0,-0.05,723.0,177.73,5792.0,Zenkevich
9399,31,0.00399,0.5,11760.0,4444.0,-0.035,634.0,198.01,5180.0,Zenkevich
9400,31,0.00399,0.5,11760.0,4444.0,0.007,453.0,237.89,4047.0,Zenkevich
9401,31,0.00399,0.5,11760.0,4444.0,0.029,356.0,258.27,3452.0,Zenkevich
9402,31,0.00399,0.5,11760.0,4444.0,0.057,244.0,280.67,2766.0,Zenkevich
9403,31,0.00399,0.5,11760.0,4444.0,0.094,142.0,299.7,2265.0,Zenkevich
9404,31,0.00399,0.5,11760.0,4444.0,0.132,18.0,320.41,1540.0,Zenkevich
9405,31,0.00581,1.0,11760.0,1499.0,0.155,1067.0,96.84,2708.0,Zenkevich
9406,31,0.00581,1.0,11760.0,1499.0,0.177,982.0,117.09,2580.0,Zenkevich
9407,31,0.00581,1.0,11760.0,1499.0,0.203,897.0,137.2,2465.0,Zenkevich
9408,31,0.00581,1.0,11760.0,1499.0,0.213,811.0,157.36,2306.0,Zenkevich
9409,31,0.00581,1.0,11760.0,1499.0,0.244,716.0,179.34,2191.0,Zenkevich
9410,31,0.00581,1.0,11760.0,1499.0,0.254,634.0,198.01,2037.0,Zenkevich
9411,31,0.00581,1.0,11760.0,1499.0,0.288,542.0,218.54,1929.0,Zenkevich
9412,31,0.00581,1.0,11760.0,1499.0,0.307,448.0,238.96,1775.0,Zenkevich
9413,31,0.00581,1.0,11760.0,1499.0,0.319,354.0,258.69,1609.0,Zenkevich
9414,31,0.00581,1.0,11760.0,1499.0,0.334,250.0,279.51,1424.0,Zenkevich
9415,31,0.00581,1.0,11760.0,1499.0,0.338,142.0,299.7,1200.0,Zenkevich
9416,31,0.00581,1.0,11760.0,3353.0,-0.052,1067.0,96.84,4842.0,Zenkevich
9417,31,0.00581,1.0,11760.0,3353.0,-0.036,982.0,117.09,4524.0,Zenkevich
9418,31,0.00581,1.0,11760.0,3353.0,-0.015,893.0,138.14,4217.0,Zenkevich
9419,31,0.00581,1.0,11760.0,3353.0,0.001,811.0,157.36,3916.0,Zenkevich
9420,31,0.00581,1.0,11760.0,3353.0,0.017,723.0,177.73,3584.0,Zenkevich
9421,31,0.00581,1.0,11760.0,3353.0,0.042,629.0,199.13,3284.0,Zenkevich
9422,31,0.00581,1.0,11760.0,3353.0,0.055,542.0,218.54,2944.0,Zenkevich
9423,31,0.00581,1.0,11760.0,3353.0,0.073,448.0,238.96,2593.0,Zenkevich
9424,31,0.00581,1.0,11760.0,3353.0,0.095,351.0,259.3,2262.0,Zenkevich
9425,31,0.00581,1.0,11760.0,3353.0,0.12,244.0,280.67,1896.0,Zenkevich
9426,31,0.00581,1.0,11760.0,3353.0,0.145,147.0,298.8,1571.0,Zenkevich
9427,31,0.00581,1.0,11760.0,5019.0,-0.081,1062.0,98.04,6954.0,Zenkevich
9428,31,0.00581,1.0,11760.0,5019.0,-0.075,982.0,117.09,6431.0,Zenkevich
9429,31,0.00581,1.0,11760.0,5019.0,-0.056,893.0,138.14,5941.0,Zenkevich
9430,31,0.00581,1.0,11760.0,5019.0,-0.041,809.0,157.82,5475.0,Zenkevich
9431,31,0.00581,1.0,11760.0,5019.0,-0.019,721.0,178.19,5034.0,Zenkevich
9432,31,0.00581,1.0,11760.0,5051.0,-0.009,636.0,197.55,4536.0,Zenkevich
9433,31,0.00581,1.0,11760.0,5051.0,0.013,547.0,217.43,4089.0,Zenkevich
9434,31,0.00581,1.0,11760.0,5030.0,0.011,453.0,237.89,3379.0,Zenkevich
9435,31,0.00581,1.0,11760.0,5030.0,0.052,351.0,259.3,3008.0,Zenkevich
9436,31,0.00581,1.0,11760.0,5030.0,0.071,250.0,279.51,2446.0,Zenkevich
9437,31,0.00581,1.0,11760.0,5030.0,0.11,136.0,300.77,1967.0,Zenkevich
9438,31,0.00578,2.0,11760.0,1493.0,0.309,1067.0,96.84,1540.0,Zenkevich
9439,31,0.00578,2.0,11760.0,1493.0,0.302,982.0,117.09,1440.0,Zenkevich
9440,31,0.00578,2.0,11760.0,1493.0,0.324,897.0,137.2,1376.0,Zenkevich
9441,31,0.00578,2.0,11760.0,1493.0,0.334,815.0,156.43,1303.0,Zenkevich
9442,31,0.00578,2.0,11760.0,1493.0,0.351,728.0,176.58,1232.0,Zenkevich
9443,31,0.00578,2.0,11760.0,1493.0,0.373,629.0,199.13,1156.0,Zenkevich
9444,31,0.00578,2.0,11760.0,1493.0,0.398,542.0,218.54,1095.0,Zenkevich
9445,31,0.00578,2.0,11760.0,1493.0,0.393,444.0,239.81,986.0,Zenkevich
9446,31,0.00578,2.0,11760.0,1493.0,0.4,351.0,259.3,896.0,Zenkevich
9447,31,0.00578,2.0,11760.0,1493.0,0.434,250.0,279.51,836.0,Zenkevich
9448,31,0.00578,2.0,11760.0,1493.0,0.422,142.0,299.7,704.0,Zenkevich
9449,31,0.00578,2.0,11760.0,1493.0,0.425,24.0,319.48,575.0,Zenkevich
9450,31,0.00578,2.0,11760.0,3441.0,0.062,1071.0,95.89,2819.0,Zenkevich
9451,31,0.00578,2.0,11760.0,3441.0,0.068,978.0,118.04,2607.0,Zenkevich
9452,31,0.00578,2.0,11760.0,3441.0,0.091,897.0,137.2,2472.0,Zenkevich
9453,31,0.00578,2.0,11760.0,3441.0,0.09,811.0,157.36,2258.0,Zenkevich
9454,31,0.00578,2.0,11760.0,3441.0,0.098,723.0,177.73,2068.0,Zenkevich
9455,31,0.00578,2.0,11760.0,3441.0,0.109,638.0,197.1,1895.0,Zenkevich
9456,31,0.00578,2.0,11760.0,3441.0,0.125,542.0,218.54,1710.0,Zenkevich
9457,31,0.00578,2.0,11760.0,3441.0,0.152,448.0,238.96,1559.0,Zenkevich
9458,31,0.00578,2.0,11760.0,3441.0,0.174,351.0,259.3,1389.0,Zenkevich
9459,31,0.00578,2.0,11760.0,3441.0,0.203,250.0,279.51,1229.0,Zenkevich
9460,31,0.00578,2.0,11760.0,3441.0,0.251,147.0,298.8,1121.0,Zenkevich
9461,31,0.00578,2.0,11760.0,3441.0,0.299,24.0,319.48,953.0,Zenkevich
9462,31,0.00578,2.0,11760.0,4966.0,0.016,1071.0,95.89,3861.0,Zenkevich
9463,31,0.00578,2.0,11760.0,4966.0,0.008,982.0,117.09,3512.0,Zenkevich
9464,31,0.00578,2.0,11760.0,4997.0,0.04,897.0,137.2,3361.0,Zenkevich
9465,31,0.00578,2.0,11760.0,4976.0,0.072,811.0,157.36,3190.0,Zenkevich
9466,31,0.00578,2.0,11760.0,5029.0,0.085,728.0,176.58,2978.0,Zenkevich
9467,31,0.00578,2.0,11760.0,5029.0,0.081,638.0,197.1,2645.0,Zenkevich
9468,31,0.00578,2.0,11760.0,5029.0,0.093,542.0,218.54,2353.0,Zenkevich
9469,31,0.00578,2.0,11760.0,5029.0,0.104,448.0,238.96,2068.0,Zenkevich
9470,31,0.00578,2.0,11760.0,5029.0,0.129,346.0,260.33,1813.0,Zenkevich
9471,31,0.00578,2.0,11760.0,5029.0,0.162,255.0,278.54,1630.0,Zenkevich
9472,31,0.00578,2.0,11760.0,5029.0,0.206,142.0,299.7,1422.0,Zenkevich
9473,31,0.00578,2.0,11760.0,5029.0,0.271,27.0,319.02,1280.0,Zenkevich
9474,31,0.00578,3.0,11760.0,1493.0,0.351,1067.0,96.84,1064.0,Zenkevich
9475,31,0.00578,3.0,11760.0,1493.0,0.356,987.0,115.9,1010.0,Zenkevich
9476,31,0.00578,3.0,11760.0,1493.0,0.39,897.0,137.2,976.0,Zenkevich
9477,31,0.00578,3.0,11760.0,1493.0,0.388,811.0,157.36,911.0,Zenkevich
9478,31,0.00578,3.0,11760.0,1493.0,0.41,723.0,177.73,869.0,Zenkevich
9479,31,0.00578,3.0,11760.0,1493.0,0.415,634.0,198.01,811.0,Zenkevich
9480,31,0.00578,3.0,11760.0,1493.0,0.422,542.0,218.54,752.0,Zenkevich
9481,31,0.00578,3.0,11760.0,1493.0,0.425,453.0,237.89,691.0,Zenkevich
9482,31,0.00578,3.0,11760.0,1493.0,0.41,356.0,258.27,610.0,Zenkevich
9483,31,0.00578,3.0,11760.0,1493.0,0.39,250.0,279.51,518.0,Zenkevich
9484,31,0.00578,3.0,11760.0,1493.0,0.38,142.0,299.7,433.0,Zenkevich
9485,31,0.00578,3.0,11760.0,3314.0,0.111,1067.0,96.84,1900.0,Zenkevich
9486,31,0.00578,3.0,11760.0,3314.0,0.125,982.0,117.09,1791.0,Zenkevich
9487,31,0.00578,3.0,11760.0,3314.0,0.12,897.0,137.2,1647.0,Zenkevich
9488,31,0.00578,3.0,11760.0,3314.0,0.145,723.0,177.73,1418.0,Zenkevich
9489,31,0.00578,3.0,11760.0,3314.0,0.156,634.0,198.01,1299.0,Zenkevich
9490,31,0.00578,3.0,11760.0,3314.0,0.171,542.0,218.54,1188.0,Zenkevich
9491,31,0.00578,3.0,11760.0,3314.0,0.203,448.0,238.96,1100.0,Zenkevich
9492,31,0.00578,3.0,11760.0,3314.0,0.238,346.0,260.33,1005.0,Zenkevich
9493,31,0.00578,3.0,11760.0,3314.0,0.267,250.0,279.51,914.0,Zenkevich
9494,31,0.00578,3.0,11760.0,3314.0,0.28,142.0,299.7,766.0,Zenkevich
9495,31,0.00578,3.0,11760.0,3314.0,0.276,30.0,318.55,576.0,Zenkevich
9496,31,0.00578,3.0,11760.0,4997.0,0.09,1071.0,95.89,2814.0,Zenkevich
9497,31,0.00578,3.0,11760.0,4997.0,0.1,982.0,117.09,2628.0,Zenkevich
9498,31,0.00578,3.0,11760.0,4997.0,0.107,897.0,137.2,2442.0,Zenkevich
9499,31,0.00578,3.0,11760.0,4997.0,0.105,811.0,157.36,2232.0,Zenkevich
9500,31,0.00578,3.0,11760.0,4997.0,0.095,728.0,176.58,2005.0,Zenkevich
9501,31,0.00578,3.0,11760.0,4966.0,0.131,634.0,198.01,1878.0,Zenkevich
9502,31,0.00578,3.0,11760.0,4997.0,0.213,448.0,238.96,1688.0,Zenkevich
9503,31,0.00578,3.0,11760.0,4976.0,0.222,351.0,259.3,1479.0,Zenkevich
9504,31,0.00578,3.0,11760.0,5029.0,0.241,250.0,279.51,1308.0,Zenkevich
9505,31,0.00578,3.0,11760.0,5050.0,0.287,142.0,299.7,1188.0,Zenkevich
9506,31,0.00578,3.0,11760.0,5050.0,0.345,24.0,319.48,1066.0,Zenkevich
9507,31,0.00585,4.0,11760.0,1499.0,0.411,1071.0,95.89,852.0,Zenkevich
9508,31,0.00585,4.0,11760.0,1499.0,0.425,976.0,118.51,809.0,Zenkevich
9509,31,0.00585,4.0,11760.0,1499.0,0.437,893.0,138.14,772.0,Zenkevich
9510,31,0.00585,4.0,11760.0,1499.0,0.433,811.0,157.36,724.0,Zenkevich
9511,31,0.00585,4.0,11760.0,1499.0,0.44,723.0,177.73,681.0,Zenkevich
9512,31,0.00585,4.0,11760.0,1499.0,0.433,638.0,197.1,631.0,Zenkevich
9513,31,0.00585,4.0,11760.0,1499.0,0.43,542.0,218.54,579.0,Zenkevich
9514,31,0.00585,4.0,11760.0,1499.0,0.404,448.0,238.96,510.0,Zenkevich
9515,31,0.00585,4.0,11760.0,1499.0,0.406,351.0,259.3,458.0,Zenkevich
9516,31,0.00585,4.0,11760.0,1499.0,0.397,242.0,281.06,393.0,Zenkevich
9517,31,0.00585,4.0,11760.0,1499.0,0.387,139.0,300.23,331.0,Zenkevich
9518,31,0.00585,4.0,11760.0,1499.0,0.413,30.0,318.55,289.0,Zenkevich
9519,31,0.00585,4.0,11760.0,3297.0,0.136,1067.0,96.84,1470.0,Zenkevich
9520,31,0.00585,4.0,11760.0,3297.0,0.16,982.0,117.09,1403.0,Zenkevich
9521,31,0.00585,4.0,11760.0,3297.0,0.179,897.0,137.2,1326.0,Zenkevich
9522,31,0.00585,4.0,11760.0,3297.0,0.186,811.0,157.36,1236.0,Zenkevich
9523,31,0.00585,4.0,11760.0,3297.0,0.192,723.0,177.73,1138.0,Zenkevich
9524,31,0.00585,4.0,11760.0,3297.0,0.226,634.0,198.01,1083.0,Zenkevich
9525,31,0.00585,4.0,11760.0,3297.0,0.256,540.0,218.98,1017.0,Zenkevich
9526,31,0.00585,4.0,11760.0,3297.0,0.287,448.0,238.96,953.0,Zenkevich
9527,31,0.00585,4.0,11760.0,3297.0,0.305,351.0,259.3,864.0,Zenkevich
9528,31,0.00585,4.0,11760.0,3297.0,0.304,250.0,279.51,741.0,Zenkevich
9529,31,0.00585,4.0,11760.0,3297.0,0.316,142.0,299.7,631.0,Zenkevich
